ID,MEMBER_ID,COMMENT
a2p1U000000RpDyQAK,0011U00000rixQhQAI,"The service and staff at the office I visited was very polite, comfortable, and personable."
a2p4w000002K2V2AAK,0011U00000riaUGQAY,Provider and staff are awesome always there when you need them
a2p4w000002NzjOAAS,0014w000031qa9GAAQ,It is my understanding XYZ is primarily for city employees and retirees.
a2p4w000002O0dHAAS,0014w00002pQI8GAAW,"Friendly and knowledgeable staff, nurses and Doctors."
a2p4w000002O0ZeAAK,0011U00001An2dIQAR,Took the time to understand the problem and explain the treatment. Very professional and sympathetic.
a2p4w000002O0dqAAC,0014w000031qnspAAA,Great friendly visit
a2p4w000002O36kAAC,0014w00002pQFc8AAG,Most of the union people go there- would recommend to those that don't
a2p4w000002O034AAC,0014w00002qmXQtAAM,"They very helpful, and caring."
a2p4w000002O0PAAA0,0011U00000rjfSkQAI,The staff.
a2p4w000002O0TMAA0,0014w000031r526AAA,"Providers look out for you, to make sure your needs are taken care of."
a2p4w000002O13PAAS,0011U000010pDrdQAE,"Doctor is respectful, caring & thorough"
a2p4w000002O2poAAC,0014w000031rR0kAAE,Pipefitters and family only. Old school small town feel. Personal feel
a2p4w000002Nyl9AAC,0014w000031g1o2AAA,"Computer wasn't working very well and they didn't have my appointment correct. Whenever it was care here, I was able to pick the day and time I wanted instead of just one day. It's very frustrating!"
a2p4w000002O1g2AAC,0011U00000rk3H0QAI,"Really appreciated the deep dive, and the doctor was thorough, even mentioning that my tetanus shot isn't registered with the state. Only drawback was that there were a couple prescriptions that weren't filled before the weekend and I've needed to follow up to get them filled."
a2p4w000002O0UeAAK,0014w00002qmMJzAAM,How easy it is to communicate with YOUR doctor
a2p4w000002O0bzAAC,0013g000006titKAAQ,Pleasant staff and atmosphere.
a2p4w000002Nzq5AAC,0014w000031g1loAAA,"A little disarray at first but, got on track quickly"
a2p1U000000Rq8NQAS,0011U00000rifEfQAI,Good experience
a2p1U000000RojAQAS,0011U00000riRfNQAU,Service was good and appointment was on time
a2p1U000000RsmEQAS,0011U00000rjmSKQAY,"Knowledgeable doctors, wait time minimal and one on one care. Dr. Glaser called me at night to see how I was doing. That was appreciated."
a2p1U000000RupWQAS,0011U00000rj5fiQAA,Dose not cost arm n lag to go see the doctor n they help you out n answer your questions there nice people too
a2p1U000000Rq4PQAS,0011U00000riewZQAQ,"Would depend on each friends, insurance, employer, access to clinics, etc."
a2p1U000000RsXiQAK,0011U00000riAl1QAE,Quick to get in and out. Dr. is very personable
a2p1U000000Rp04QAC,0011U00000rjlzqQAA,They are friendly and usually easy to get into
a2p1U000000RvSPQA0,0011U00000rhrIhQAI,"With the high deductible health plan that we have, it is nice to be able to pay a flat $40 copay and to have a provider that understands the benefits"
a2p1U000000RupyQAC,0011U00000rjHQ2QAM,Good job explaining
a2p1U000000RsyWQAS,0011U00000ri0eLQAQ,This is a concierge health care service provided by my employer - not open to the general public.  Most of the employees at our facility are already subscribers to XYZ Health.  I cannot recommend my friends.
a2p1U000000RpdmQAC,0011U00000riPk7QAE,"good experience, nice doctor and staff"
a2p1U000000RsXlQAK,0011U00000rhxPBQAY,Not on time.
a2p4w000002O3auAAC,0011U00000rhvoEQAQ,Service
a2p1U000000RqHOQA0,0011U00000ritAJQAY,"Experience in the clinic was great, however, the perscription was not called in as requested, I had to go to another doctor over the weekend to get the medication"
a2p1U000000l8GrQAI,0011U00000rjLljQAE,I like the treatment I'm getting it for the day now it's clean your parking and there's no co-pay
a2p1U000000RowPQAS,0011U00000rjCy7QAE,"Friendly, knowledgeable, helpful"
a2p3g000000KyoRAAS,0011U00000ripneQAA,"Friendly, courteous employees"
a2p1U000000RqLWQA0,0011U00000rjJceQAE,"I had to make a follow up appointment with my Dr, my issue was not correctly ddressed"
a2p1U000000RqajQAC,0011U00000rkAGsQAM,"Great service and time with the doc.  However, registration was drawn-out, and the phone line seemed to go to a strange voicemail"
a2p1U000000Rt8SQAS,0011U00000rjj4nQAA,Very hard to find the Rockside Rd location due to tiny sign.  Took 2 viles of blood and bruised me.  Come to find out the tests i needed could of been done with a prick of the finger.
a2p1U000000RsgLQAS,0011U00000rjZHKQA2,Very friendly and they did their best to get me in when my appointment had to be canceled for emergency.
a2p3g000000oeXNAAY,0013g000006tgg3AAA,The availability of the physician and making the appointment was easy.  I feel somewhat comfortable with my chosen physician.  I am sure that there will be opportunities to learn more as time goes on.
a2p1U000000RsZ3QAK,0011U00000rjnz2QAA,"low-cost, high-quality primary care"
a2p1U000000RpBVQA0,0011U00000riZYMQA2,Cuz your messaging is terrible and it's unclear what the benefits are.
a2p3g000000KynuAAC,0011U0000124FutQAE,Good service
a2p1U000000RqRsQAK,0011U00000rjtwQQAQ,Very good at getting me in on short notice before a three day weekend fighting an oncoming sinus infection.
a2p1U000000RpcuQAC,0011U00000rjWqAQAU,Good experience so far.  I'm a new patient
a2p1U000000RpDFQA0,0011U00000rj2jaQAA,*
a2p1U000000Rt9yQAC,0011U00000rjygNQAQ,"great, compassionate and thorough care"
a2p3g000000L2xMAAS,0011U00000ribvQQAQ,Very accommodating and helpful.
a2p3g000000LAdPAAW,0011U00000riaSwQAI,"High turnover of staff, makes me wonder....."
a2p3g000000oRnwAAE,0011U00000rjpeTQAQ,Always friendly and helpful.
a2p1U000000RtFhQAK,0011U00000rj7gaQAA,It was convenient since it was at work.
a2p1U000000RoSWQA0,0011U00000rjdtmQAA,"Professional  adittude, short processing time upon arrival"
a2p1U000000RpKWQA0,0011U00000rk3niQAA,Very convenient. Great staff.
a2p1U000000RqHiQAK,0011U00000ri2CpQAI,The doctor and staff were very personable and professional. I felt like she was really trying to get to know me.
a2p1U000000l8H8QAI,0011U00000rjxVBQAY,"convenient, quick, onsite"
a2p1U000000RoaeQAC,0011U00000rjbcFQAQ,"The service delivery, wide range of services offered, limited wait times"
a2p1U000000Rq3wQAC,0011U00000riyEUQAY,Convenience
a2p3g000000KyupAAC,0011U00000rjes9QAA,Dr. was very condescending.
a2p3g000000oRb8AAE,0011U00000rjWzLQAU,Great concept.  Looking for stability at the Beachwood location with doctor staffing.
a2p3g000000oRbHAAU,0011U00000rk1cRQAQ,"Very professional,  and personable. I am very comfortable with Dr. Morgan and that is key with me."
a2p1U000000RpFsQAK,0011U00000rkAqIQAU,It's location is conveniently close to work and the doctor spent a good amount of time addressing my concerns.
a2p1U000000RourQAC,0011U00000rj9G1QAI,"Virtually no wait time in the office, doctors are kind"
a2p4w000002O3bTAAS,0011U00000rjSMrQAM,"They are efficient when scheduling appointments, and I always get a response back when I leave a voice mail needing some questions answered"
a2p4w000002O3doAAC,0014w00002pQKyiAAG,Courteous and helpful
a2p1U000000RtN1QAK,0011U00000rjcbPQAQ,I like being able to schedule appointments quickly when the need arises and I like how the appointments never feel rushed.
a2p1U000000RotFQAS,0011U00000rjUDiQAM,"First off I made my appointment with the NP Megan Plunk and upon arrival was informed I would be seeing Dr. Curtis, which was fine with me to see the doctor rather than the NP, however, it would have been nice to be informed in advance.  It would also be nice to be fully informed about the status of the staffing for the office, its not helpful as a first time visitor to XYZ to find out this office is in transition.    Before I go on the the office staff was very nice and professional.  I was not impressed with Dr. Curtis, he certainly addressed my medical issues I came into the office for, although the RX he sent to my pharmacy was not covered by insurance so I passed on that and will follow-up my regular PCP.  When  discussing my medical history with Dr. Curtis, I informed him of my recent cervical spine surgery (July 3, 2018) and his comment was its good to here your doing well, there are a lot of complications that can happen with this type of surgery ""they do not tell you about"".  This REALLY rubbed me the wrong way, I have a great relationship with my surgeon (Dr. Woosik Chung at the Denver International Spine Center) and he has been extremely up front  with me on ALL the risks of surgery verses ALL the alternatives.  I would add that my current PCP has had multiple conversations with me in this regard, prior to my surgery.  Then we discussed my current PCP and how current I am on lab work etc.  I mentioned I have stayed very current through my current PCP (Dr. Roger Mathews with Conifer Medical Center) and that I have my PSA done annually.  Before I could mention I have had very high levels in the past leading to prostate biopsy, Dr. Curtis chose to inform me that PSA testing and some other test are not proven to be helpful in recent years.  This and other comments made by Dr. Curtis using his big vocabulary with medical jargon rather than talking to me in plain English was not impressive (I got the gist, I am an educated professional).  I can speak in lots of acronyms and big words too, however, most people including myself appreciate keeping it simple and to the point.  I will continue to have an annual PSA test done for my own health and peace of mind regardless of the ""current study data"" regurgitated from Dr. Curtis.  I apologize if this comes across as critical, my intention here is to be direct with constructive criticism that maybe useful to XYZ and Dr. Curtis.  I visited XYZ as it is a new offering through my employer Colorado School of Mines (CHIEBA ) and I have been thinking about a change due to the drive I have to my current PCP in Conifer (I now live in Arvada).  Based on this first experience, I am inclined to remain with my current PCP."
a2p1U000000RtHrQAK,0011U00000riny6QAA,"The worst part about XYZ is when a certain office isn't seeing patients that day.  You can go somewhere else, but the point of picking a certain location is because it's convenient to the patient.  If you are sick and that location isn't open, it's no longer convenient."
a2p1U000000RpbtQAC,0011U00000rjcozQAA,"Office staff """"unsure"""" of what and where things are and how to do something."
a2p3g000000oeWLAAY,0011U00000riCSHQA2,"At appointment time they were ready, got me in and got me out in a timely manner."
a2p1U000000l8L0QAI,0011U00000rivbNQAQ,"Simple, one stop shop"
a2p1U000000RobqQAC,0011U00000rjM7YQAU,"turn around time is excellent!  Staff are professional, knowledgeable, gracious, friendly, and go out of their way to accommodate."
a2p1U000000RszaQAC,0011U00000rjpeTQAQ,"Difficult to get an appointment lately, last month I was sick and had to go the Krogers Little clinic.  Recently call backs and or emails are not always done."
a2p1U000000RpyqQAC,0011U00000rilIYQAY,Promt health care with no hoops to jump through.
a2p1U000000Rp2DQAS,0011U00000rjUYZQA2,It's convenient and I like that I can access my records and labs through the patient portal.
a2p1U000000RsngQAC,0011U00000rjAkGQAU,Patient care and doctor knowledge
a2p3g000000KzJnAAK,0011U00000ril84QAA,Everything good except didn't send my prescription to pharmacy.
a2p1U000000RovgQAC,0011U00000rjA1VQAU,"For primary and preventive care, the ability to see  a physician promptly is most important  variable."
a2p3g000000oeWuAAI,0011U0000125IjNQAU,Because twice Leann says they will call me back 8 pm ! Still nothing and SICK
a2p1U000000RoHHQA0,0011U00000rjUzrQAE,Good people.
a2p1U000000RqYXQA0,0011U00000rjlOOQAY,Great personal service
a2p1U000000RvIhQAK,0011U00000rhsppQAA,You are treated well and they take their time to explain everything to you
a2p1U000000RqF3QAK,0011U00000rjgXJQAY,The one on one interaction is great and its a very welcoming place.
a2p1U000000RoLBQA0,0011U00000rjimOQAQ,It's free but quality of service is not great.  Appointment was available but not at the closest office to me.
a2p1U000000RszIQAS,0011U00000ri9etQAA,"It's a """"closed"""" group so most of my friends couldn't use it."
